server_name,season,discord_id,username,combined_rank,combined_mmr,combined_games_played_pct,combined_wins,combined_losses,combined_win_pct,crewmate_rank,crewmate_mmr,crewmate_games_played_pct,crewmate_wins,crewmate_losses,crewmate_win_pct,impostor_rank,impostor_mmr,impostor_games_played_pct,impostor_wins,impostor_losses,impostor_win_pct
5UP Community,1,415666892976554015,nyed,62,909,100,11,1,92,59,975,92,10,1,91,69,842,8,1,0,100
5UP Community,1,283729465220136961,oddarc,33,963,100,25,13,66,74,955,84,22,10,69,21,971,16,3,3,50
5UP Community,1,192281960243134464,Odini,18,1000,100,60,32,65,30,1025,68,48,15,76,20,974,32,12,17,41
5UP Community,1,895796048780480553,owen,44,948,100,31,17,65,73,956,81,28,11,72,31,940,19,3,6,33
5UP Community,1,655717706041131029,Parsa,120,834,100,26,13,67,39,1002,87,26,8,76,292,666,13,0,5,0
5UP Community,1,549070823051362335,penguinsfan,5,1013,100,84,35,71,19,1066,82,78,20,80,26,960,18,6,15,29
5UP Community,1,808918800878665739,peri,93,869,100,24,18,57,62,969,76,23,9,72,136,768,24,1,9,10
5UP Community,1,999828968729481259,pinapower19,143,809,100,7,2,78,108,919,100,7,2,78,151,700,0,0,0,0
5UP Community,1,761252733579558913,Polokwane210,80,886,100,14,11,56,154,864,80,12,8,60,46,908,20,2,3,40
5UP Community,1,123448904611135488,Popcorn 🏓,301,664,100,0,4,0,302,636,75,0,3,0,232,692,25,0,1,0
5UP Community,1,713488236609011795,Protagonist(Sen Sells Soul MMR),49,939,100,73,42,63,20,1063,81,71,22,76,109,815,19,2,20,9
5UP Community,1,507669948185706516,Puma #Argentina,22,995,100,38,18,68,55,985,82,34,12,74,11,1005,18,4,6,40
5UP Community,1,864931861264203796,Pаin$,140,811,100,6,1,86,96,931,86,6,0,100,230,692,14,0,1,0
5UP Community,1,231845738806640642,Rambllng,196,769,100,11,10,52,141,878,81,11,6,65,299,659,19,0,4,0
